842,1,1,2,8,4.0,1,4,23252.75,105531.94642857143,26,2,2
842,30,131,11,9,2.0,1,3,22354.666666666668,106155.85714285714,42,2,2
842,814,10,14,10,1.0,1,3,23056.333333333332,106274.91071428571,24,2,2
842,16,10,17,11,0.0,11,3,25430.0,106450.19642857143,28,2,2
842,3,131,9,12,0.0,11,3,23356.666666666668,106650.36363636363,25,2,2
842,67,5,12,13,0.0,11,3,26854.0,107158.56363636363,22,2,2
842,153,5,13,14,0.0,11,2,23236.0,107329.23636363636,21,2,2
842,5,205,19,15,0.0,11,2,26210.0,107336.78181818181,29,2,2
842,10,166,21,16,0.0,12,2,24523.0,108747.42592592593,29,2,2
842,808,4,8,17,0.0,3,3,24852.0,105781.67307692308,26,2,2
842,24,164,23,\N,0.0,88,3,31064.0,112339.84782608696,30,2,1
842,816,166,22,\N,0.0,3,2,25334.0,109482.64285714286,25,2,2
842,15,205,20,\N,0.0,8,1,25516.0,109031.29032258065,36,2,2
842,815,15,16,\N,0.0,3,1,23597.0,108356.39130434782,21,2,2
842,22,3,15,\N,0.0,6,2,28740.0,113979.5,38,2,2
843,1,1,3,1,25.0,1,3,20659.333333333332,103896.89285714286,26,17,3
843,20,9,1,2,18.0,1,2,21764.0,103989.71428571429,23,17,3
843,17,9,18,3,15.0,1,3,21888.333333333332,104031.80357142857,34,17,3
843,18,1,2,4,12.0,1,3,21924.666666666668,104075.46428571429,31,17,3
843,3,131,4,5,10.0,1,3,21165.333333333332,104137.03571428571,25,17,3
843,13,6,6,6,8.0,1,2,21396.0,104179.75,29,17,3
843,4,6,5,7,6.0,1,2,21887.5,104443.71428571429,29,17,3
843,30,131,14,8,4.0,1,3,21295.333333333332,104450.92857142857,42,17,3
843,808,4,10,9,2.0,1,2,21993.0,104921.96428571429,26,17,3
843,155,15,13,10,1.0,1,2,21895.5,105026.76785714286,24,17,3
843,814,10,8,11,0.0,1,2,21603.5,105124.69642857143,25,17,3
843,2,4,16,12,0.0,1,2,22018.5,105195.80357142857,33,17,3
843,22,3,15,13,0.0,1,2,21595.0,105507.41071428571,38,17,3
843,67,5,9,14,0.0,1,3,22886.666666666668,105516.01785714286,22,17,3
843,16,10,11,15,0.0,11,3,23585.0,105799.2,28,17,3
843,5,205,19,16,0.0,11,2,22187.5,106036.8,29,17,3
843,815,15,12,17,0.0,11,4,21903.75,106098.8,21,17,3
843,813,3,17,18,0.0,11,3,24280.666666666668,106188.41818181818,26,17,1
843,15,205,20,19,0.0,11,2,22644.5,106439.52727272727,36,17,3
843,816,166,21,20,0.0,12,2,22851.5,108224.35185185185,25,17,3
843,10,166,22,21,0.0,12,3,26139.333333333332,108784.37037037036,29,17,3
843,24,164,23,22,0.0,12,3,20708.666666666668,109113.64814814815,30,17,2
843,39,164,24,23,0.0,12,1,26049.0,109135.35185185185,34,17,1
843,153,5,7,\N,0.0,36,1,22419.0,107747.11111111111,21,17,3
844,20,9,1,1,25.0,1,4,20402.25,93406.1724137931,23,5,4
844,17,9,2,2,18.0,1,4,21100.25,93558.0172413793,34,5,4
844,4,6,5,3,15.0,1,4,21530.25,93579.87931034483,29,5,4
844,1,1,4,4,12.0,1,4,24909.25,94099.8275862069,26,5,4
844,3,131,3,5,10.0,1,4,21189.25,94225.81034482758,25,5,4
844,18,1,6,6,8.0,1,3,21808.0,94430.8448275862,31,5,4
844,2,4,9,7,6.0,1,4,21743.75,94455.43103448275,33,5,4
844,808,4,7,8,4.0,1,4,21561.25,94581.4827586207,26,5,4
844,67,5,16,9,2.0,1,3,21976.333333333332,94602.62068965517,22,5,4
844,155,15,24,10,1.0,1,3,22577.0,94751.36206896552,24,5,4
844,13,6,10,11,0.0,1,4,23375.0,94782.43103448275,30,5,4
844,30,131,8,12,0.0,1,4,23016.25,94879.3448275862,42,5,4
844,16,10,12,13,0.0,11,3,21246.333333333332,95104.0701754386,28,5,4
844,815,15,15,14,0.0,11,4,24061.25,95104.61403508772,21,5,4
844,22,3,11,15,0.0,11,3,22424.0,95288.70175438597,38,5,4
844,153,5,17,16,0.0,11,4,22114.0,95291.40350877192,21,5,4
844,813,3,14,17,0.0,11,4,20547.0,95651.84210526316,26,5,2
844,15,205,19,18,0.0,11,3,22715.666666666668,96208.22807017544,36,5,4
844,5,205,18,19,0.0,12,3,22533.666666666668,96810.23214285714,29,5,4
844,816,166,23,20,0.0,12,2,23808.0,97637.51785714286,25,5,4
844,39,164,22,21,0.0,13,3,25596.333333333332,98667.96363636364,34,5,2
844,24,164,20,22,0.0,15,4,37493.25,102357.2075471698,30,5,3
844,814,10,13,\N,0.0,31,4,20998.75,95705.90909090909,25,5,4
845,20,9,2,1,25.0,1,4,20214.5,90050.01515151515,23,4,5
845,1,1,3,2,18.0,1,4,20364.25,90059.56060606061,26,4,5
845,18,1,5,3,15.0,1,3,20295.0,90590.87878787878,31,4,5
845,17,9,1,4,12.0,1,4,20305.75,90776.77272727272,34,4,5
845,4,6,4,5,10.0,11,4,20480.75,91597.78461538462,29,4,5
845,30,131,10,6,8.0,11,3,20340.666666666668,91872.23076923077,42,4,5
845,3,131,7,7,6.0,11,3,20192.0,91885.69230769231,25,4,5
845,2,4,24,8,4.0,11,3,21357.0,91892.53846153847,34,4,5
845,815,15,12,9,2.0,11,3,22188.0,92209.30769230769,21,4,5
845,155,15,14,10,1.0,11,3,22166.333333333332,92281.89230769231,24,4,5
845,808,4,6,11,0.0,11,3,22609.0,92479.23076923077,26,4,5
845,814,10,16,12,0.0,11,3,20256.333333333332,92577.0923076923,25,4,5
845,16,10,17,13,0.0,11,3,21423.333333333332,92666.72307692308,28,4,5
845,67,5,11,14,0.0,11,3,22127.333333333332,92766.75384615385,22,4,5
845,813,3,9,15,0.0,11,4,22790.25,92770.47692307692,26,4,3
845,153,5,13,16,0.0,12,4,21443.75,93028.265625,21,4,5
845,22,3,19,17,0.0,12,4,23112.25,93061.9375,38,4,5
845,15,205,18,18,0.0,12,3,22362.666666666668,93925.046875,36,4,5
845,10,166,20,19,0.0,13,3,21848.666666666668,95668.88888888889,29,4,4
845,816,166,23,20,0.0,14,3,22622.0,96110.95161290323,25,4,5
845,39,164,22,21,0.0,15,3,24529.666666666668,97551.32786885246,34,4,3
845,13,6,8,\N,0.0,6,3,21618.0,92440.63793103448,30,4,5
845,5,205,15,\N,0.0,3,3,21631.333333333332,94524.54166666667,29,4,5
845,24,164,21,\N,0.0,6,1,23157.0,96448.07142857143,30,4,4
846,20,9,1,1,25.0,1,1,28536.0,99722.73076923077,23,6,6
846,4,6,4,2,18.0,1,2,28367.0,99737.32051282052,29,6,6
846,18,1,2,3,15.0,1,3,25457.0,99753.21794871795,31,6,6
846,17,9,3,4,12.0,1,2,32002.0,100018.89743589744,34,6,6
846,155,15,12,5,10.0,1,1,28642.0,100067.80769230769,24,6,6
846,1,1,9,6,8.0,1,3,25923.0,100071.57692307692,26,6,6
846,16,10,14,7,6.0,11,2,26458.0,101232.5974025974,28,6,6
846,2,4,15,8,4.0,11,2,26066.0,101281.8051948052,34,6,6
846,22,3,11,9,2.0,11,2,25798.0,101417.33766233767,39,6,6
846,67,5,16,10,1.0,11,2,25559.0,101423.85714285714,22,6,6
846,3,131,7,11,0.0,12,3,25205.0,102553.42105263157,25,6,6
846,814,10,13,12,0.0,12,3,30518.666666666668,102576.97368421052,25,6,6
846,15,205,18,13,0.0,12,2,25830.0,102887.43421052632,36,6,6
846,5,205,17,14,0.0,12,2,26177.5,102893.21052631579,29,6,6
846,816,166,21,15,0.0,13,2,27020.5,104241.8,25,6,6
846,24,164,23,16,0.0,13,1,28298.0,104285.33333333333,30,6,5
846,39,164,22,17,0.0,14,2,34121.0,105871.94594594595,34,6,4
846,813,3,8,18,0.0,3,2,26077.5,101439.21917808219,26,6,4
846,808,4,10,\N,0.0,4,1,28856.0,83704.0895522388,26,6,6
846,153,5,19,\N,0.0,4,2,26728.5,84995.34848484848,21,6,6
846,13,6,6,\N,0.0,3,1,26615.0,82576.28125,30,6,6
846,30,131,5,\N,0.0,5,1,35084.0,83076.625,42,6,6
846,10,166,20,\N,0.0,22,1,26827.0,84400.0,29,6,5
847,18,1,7,1,25.0,1,6,23511.166666666668,209707.67142857143,31,7,7
847,20,9,1,2,18.0,1,3,23118.666666666668,209746.37142857144,23,7,7
847,17,9,4,3,15.0,1,3,24906.0,209905.2142857143,34,7,7
847,30,131,8,4,12.0,1,4,23592.25,209910.8,42,7,7
847,808,4,10,5,10.0,1,2,23980.5,209999.0285714286,26,7,7
847,13,6,3,6,8.0,1,4,24633.5,210182.3142857143,30,7,7
847,155,15,13,7,6.0,1,2,24152.5,210182.95714285714,24,7,7
847,153,5,24,8,4.0,1,3,24748.666666666668,210221.44285714286,21,7,7
847,22,3,16,9,2.0,1,4,24028.5,210352.2,39,7,7
847,67,5,15,10,1.0,1,4,24782.25,210379.9,22,7,7
847,3,131,6,11,0.0,1,4,22882.0,210428.44285714286,25,7,7
847,37,15,17,12,0.0,1,2,27163.5,210616.34285714285,40,7,1
847,24,164,20,13,0.0,11,3,31792.333333333332,213813.59420289856,30,7,6
847,39,164,22,14,0.0,11,2,29327.5,213923.15942028986,34,7,5
847,816,166,23,15,0.0,11,5,24909.4,213936.98550724637,25,7,7
847,10,166,21,16,0.0,11,2,24752.0,213941.76811594202,29,7,6
847,15,205,18,17,0.0,11,3,33385.333333333336,213946.5507246377,36,7,7
847,814,10,11,18,0.0,3,4,22194.0,216112.776119403,25,7,7
847,813,3,12,\N,0.0,31,5,25501.6,230002.65573770492,26,7,5
847,2,4,9,\N,0.0,3,2,23238.5,243031.6181818182,34,7,7
847,16,10,14,\N,0.0,3,4,23497.25,262512.387755102,28,7,7
847,4,6,2,\N,0.0,4,3,25456.666666666668,320540.52777777775,29,7,7
847,5,205,19,\N,0.0,7,1,44037.0,379323.60714285716,29,7,7
848,20,9,1,1,25.0,1,3,20592.666666666668,104845.0701754386,23,12,8
848,4,6,4,2,18.0,1,3,20721.333333333332,105036.14035087719,29,12,8
848,17,9,2,3,15.0,1,3,20383.666666666668,105323.22807017544,34,12,8
848,1,1,3,4,12.0,1,3,20529.0,105655.42105263157,26,12,7
848,13,6,5,5,10.0,1,3,22219.666666666668,105752.17543859649,30,12,8
848,18,1,6,6,8.0,1,3,20600.333333333332,105898.84210526316,31,12,8
848,3,131,7,7,6.0,1,3,21832.333333333332,106565.94736842105,25,12,8
848,153,5,18,8,4.0,11,2,21247.0,106846.16071428571,21,12,8
848,16,10,10,9,2.0,11,3,20666.0,106855.0,28,12,8
848,2,4,9,10,1.0,11,3,21957.0,107004.94642857143,34,12,8
848,815,15,16,11,0.0,11,1,21939.0,107125.51785714286,21,12,6
848,22,3,13,12,0.0,11,3,21237.0,107216.89285714286,39,12,8
848,67,5,17,13,0.0,11,3,20925.333333333332,107238.98214285714,22,12,8
848,814,10,12,14,0.0,11,3,20818.0,107274.60714285714,25,12,8
848,808,4,11,15,0.0,11,3,21459.0,107340.07142857143,26,12,8
848,155,15,14,16,0.0,11,2,22018.5,107366.03571428571,24,12,8
848,30,131,8,17,0.0,11,3,24344.666666666668,107630.71428571429,42,12,8
848,813,3,15,18,0.0,11,3,21532.0,107951.92857142857,26,12,6
848,5,205,19,19,0.0,12,3,22333.0,108870.45454545454,29,12,8
848,15,205,20,20,0.0,12,2,22729.0,109560.29090909091,36,12,8
848,10,166,21,21,0.0,12,2,21965.0,109854.36363636363,29,12,7
848,816,166,23,22,0.0,12,2,22096.5,110230.0,25,12,8
848,24,164,22,23,0.0,13,3,23153.333333333332,110789.5,30,12,7
848,39,164,24,24,0.0,13,3,26254.666666666668,112561.94444444444,34,12,6
849,4,6,3,1,25.0,1,3,24671.333333333332,102330.69230769231,29,9,9
849,20,9,2,2,18.0,1,3,26504.333333333332,102648.21153846153,24,9,9
849,17,9,1,3,15.0,1,3,24416.0,102656.59615384616,34,9,9
849,1,1,10,4,12.0,1,3,24168.333333333332,102888.11538461539,26,9,8
849,13,6,4,5,10.0,1,3,23775.333333333332,102888.57692307692,30,9,9
849,3,131,9,6,8.0,1,2,24560.5,103497.32692307692,26,9,9
849,815,15,12,7,6.0,1,2,25502.5,103592.03846153847,21,9,7
849,2,4,16,8,4.0,1,2,24575.0,103783.42307692308,34,9,9
849,30,131,13,9,2.0,1,3,28881.333333333332,103829.0,42,9,9
849,153,5,18,10,1.0,1,2,24407.0,103852.0,21,9,9
849,16,10,11,11,0.0,1,3,25684.666666666668,103863.61538461539,28,9,9
849,808,4,14,12,0.0,1,2,24526.0,103882.25,26,9,9
849,22,3,15,13,0.0,11,2,24907.5,104358.27450980392,39,9,9
849,813,3,7,14,0.0,11,3,24793.0,104374.4705882353,26,9,7
849,814,10,6,15,0.0,11,3,34458.0,105361.41176470589,25,9,9
849,10,166,20,16,0.0,12,2,25187.5,107369.16,29,9,8
849,816,166,22,17,0.0,12,2,27085.0,107907.62,25,9,9
849,24,164,23,18,0.0,12,2,26074.0,108062.82,30,9,8
849,817,164,24,19,0.0,13,2,26407.0,109866.6530612245,22,9,1
849,18,1,5,\N,0.0,61,3,24216.333333333332,104280.7435897436,31,9,9
849,67,5,19,\N,0.0,3,2,25449.5,109193.76,22,9,9
849,155,15,8,\N,0.0,5,2,29999.5,111100.91304347826,24,9,9
850,1,1,2,1,25.0,1,3,20627.0,97505.56666666667,26,20,9
850,4,6,4,2,18.0,1,3,20146.666666666668,97571.9,29,20,10
850,17,9,1,3,15.0,1,3,20687.666666666668,97668.7,34,20,10
850,20,9,3,4,12.0,1,3,20259.333333333332,98304.25,24,20,10
850,13,6,5,5,10.0,1,3,20810.666666666668,98376.43333333333,30,20,10
850,16,10,8,6,8.0,1,2,20859.0,98942.36666666667,28,20,10
850,3,131,6,7,6.0,11,3,20456.666666666668,99255.13559322034,26,20,10
850,30,131,10,8,4.0,11,3,20332.333333333332,99423.50847457627,42,20,10
850,155,15,17,9,2.0,11,2,21074.5,99573.57627118644,24,20,10
850,808,4,9,10,1.0,11,2,21010.5,99578.98305084746,26,20,10
850,815,15,15,11,0.0,11,2,24446.0,99805.27118644067,21,20,8
850,153,5,16,12,0.0,11,2,21375.5,99907.98305084746,21,20,10
850,814,10,12,13,0.0,11,2,23105.5,99915.93220338984,25,20,10
850,813,3,13,14,0.0,11,2,21329.0,100022.35593220338,26,20,8
850,67,5,24,15,0.0,11,2,24127.5,100555.83050847458,22,20,10
850,5,205,18,16,0.0,12,2,21631.5,101566.91379310345,29,20,9
850,10,166,19,17,0.0,13,2,21752.0,103013.94736842105,29,20,9
850,816,166,21,18,0.0,13,2,22175.0,103195.17543859649,25,20,10
850,817,164,22,19,0.0,13,2,23186.0,103652.35087719298,22,20,2
850,812,205,20,20,0.0,14,3,25556.0,105481.08928571429,27,20,1
850,24,164,23,\N,0.0,10,1,22048.0,103110.27027027027,30,20,9
850,18,1,7,\N,0.0,9,1,20952.0,99700.42857142857,31,20,10
851,18,1,3,1,25.0,1,3,20965.666666666668,91461.95714285714,31,11,11
851,20,9,1,2,18.0,1,3,20321.666666666668,91513.21428571429,24,11,11
851,4,6,5,3,15.0,1,4,21539.0,91745.08571428571,30,11,11
851,1,1,2,4,12.0,1,6,19866.666666666668,92152.5,26,11,10
851,17,9,6,5,10.0,1,5,20672.8,92172.55714285714,34,11,11
851,13,6,4,6,8.0,1,4,21760.25,92650.18571428572,30,11,11
851,814,10,11,7,6.0,11,3,21332.666666666668,93524.95652173914,25,11,11
851,67,5,23,8,4.0,11,3,21389.666666666668,93538.46376811594,22,11,11
851,3,131,7,9,2.0,11,4,21128.25,93546.89855072464,26,11,11
851,153,5,16,10,1.0,11,3,22543.666666666668,93649.37681159421,21,11,11
851,155,15,13,11,0.0,11,3,22611.666666666668,93933.28985507246,24,11,11
851,808,4,12,12,0.0,11,4,23172.0,93963.66666666667,26,11,11
851,22,3,15,13,0.0,12,5,24514.4,94460.2205882353,39,11,10
851,16,10,8,14,0.0,12,4,21447.5,94995.01470588235,28,11,11
851,815,15,10,15,0.0,12,4,19225.75,95034.11764705883,21,11,9
851,813,3,17,16,0.0,12,5,20770.0,95157.9705882353,26,11,9
851,10,166,20,17,0.0,14,3,21254.666666666668,97245.13636363637,29,11,10
851,817,164,22,18,0.0,14,3,22686.0,97841.37878787878,22,11,3
851,816,166,24,19,0.0,15,4,29643.0,98767.32307692307,25,11,11
851,24,164,21,20,0.0,15,5,23888.2,99069.4923076923,30,11,10
851,5,205,18,\N,0.0,47,5,21997.6,97977.03636363636,29,11,10
851,30,131,9,\N,0.0,6,2,21009.5,98919.46153846153,42,11,11
851,2,4,14,\N,0.0,42,2,23402.5,101949.78260869565,34,11,10
851,15,205,19,\N,0.0,44,1,23118.0,107424.88235294117,37,11,9
852,20,9,1,1,25.0,1,3,21031.666666666668,118293.02272727272,24,13,12
852,17,9,3,2,18.0,1,2,20981.0,118378.04545454546,35,13,12
852,18,1,13,3,15.0,1,3,23147.333333333332,118512.77272727272,31,13,12
852,4,6,8,4,12.0,1,2,21118.5,118588.97727272728,30,13,12
852,30,131,24,5,10.0,1,3,20566.0,119371.75,42,13,12
852,3,131,5,6,8.0,1,2,22130.5,119399.25,26,13,12
852,16,10,15,7,6.0,1,2,21878.0,119650.13636363637,28,13,12
852,13,6,4,8,4.0,1,3,21869.333333333332,119794.75,30,13,12
852,808,4,10,9,2.0,1,2,21687.0,119927.5,26,13,12
852,813,3,21,10,1.0,1,2,21862.0,120057.0,26,13,10
852,814,10,17,11,0.0,1,2,21342.0,120201.97727272728,25,13,12
852,155,15,12,12,0.0,1,2,22715.0,120383.38636363637,24,13,12
852,811,4,7,13,0.0,1,3,21839.666666666668,120406.31818181818,27,13,1
852,15,205,18,14,0.0,11,2,21821.5,121297.04651162791,37,13,10
852,5,205,16,15,0.0,11,3,24284.666666666668,121454.79069767441,29,13,11
852,22,3,14,16,0.0,11,3,30349.666666666668,121455.67441860466,39,13,11
852,816,166,20,17,0.0,11,2,22526.5,122619.23255813954,25,13,12
852,10,166,19,18,0.0,11,4,23732.75,122658.79069767441,29,13,11
852,24,164,22,19,0.0,11,2,26362.5,123565.23255813954,31,13,11
852,815,15,9,\N,0.0,22,3,21354.666666666668,127245.03703703704,21,13,10
852,817,164,23,\N,0.0,5,1,23780.0,123046.07692307692,22,13,4
852,1,1,2,\N,0.0,4,1,21895.0,118291.08333333333,26,13,11
853,20,9,1,1,25.0,1,2,21751.0,91437.2075471698,24,14,13
853,18,1,3,2,18.0,1,2,21877.5,91618.15094339622,31,14,13
853,4,6,4,3,15.0,1,2,22264.0,91756.24528301887,30,14,13
853,1,1,2,4,12.0,1,2,21979.5,91765.83018867925,26,14,12
853,30,131,8,5,10.0,1,2,22361.5,92053.75471698113,42,14,13
853,13,6,6,6,8.0,1,2,21984.5,92248.39622641509,30,14,13
853,153,5,18,7,6.0,11,2,22133.5,93363.28846153847,21,14,12
853,814,10,11,8,4.0,11,2,22469.5,93438.86538461539,25,14,13
853,811,4,10,9,2.0,11,3,22650.666666666668,93455.51923076923,27,14,2
853,67,5,16,10,1.0,11,2,24160.0,93655.67307692308,22,14,12
853,813,3,14,11,0.0,11,2,22838.5,93899.40384615384,26,14,11
853,22,3,13,12,0.0,11,2,26285.5,94200.82692307692,39,14,12
853,5,205,20,13,0.0,12,2,22954.5,95040.62745098039,29,14,12
853,15,205,19,14,0.0,12,2,26905.5,95651.74509803922,37,14,11
853,10,166,21,15,0.0,12,2,23965.5,96016.56862745098,29,14,12
853,817,164,23,\N,0.0,111,2,517747.5,126397.48717948717,22,14,5
853,155,15,17,\N,0.0,6,2,25244.5,99015.61904761905,24,14,13
854,20,9,1,1,25.0,1,3,30542.666666666668,117159.95081967213,24,15,14
854,18,1,3,2,18.0,1,3,30131.666666666668,117188.4262295082,31,15,14
854,17,9,2,3,15.0,1,3,30693.0,117639.9344262295,35,15,13
854,4,6,5,4,12.0,1,3,30326.666666666668,118068.95081967213,30,15,14
854,1,1,4,5,10.0,1,5,29704.4,118270.86885245901,26,15,13
854,814,10,10,6,8.0,1,2,30234.0,118980.72131147541,25,15,14
854,3,131,7,7,6.0,11,3,29742.333333333332,119126.38333333333,26,15,13
854,16,10,9,8,4.0,11,2,32068.0,119132.75,28,15,13
854,13,6,6,9,2.0,11,4,31025.5,119139.1,30,15,14
854,815,15,11,10,1.0,11,2,32077.0,119177.55,21,15,11
854,813,3,13,11,0.0,11,3,30517.333333333332,119322.2,26,15,12
854,67,5,14,12,0.0,11,3,32320.0,119332.35,22,15,13
854,22,3,12,13,0.0,11,2,30500.0,119596.78333333334,39,15,13
854,155,15,17,14,0.0,12,4,29412.5,121700.22033898305,25,15,14
854,811,4,15,15,0.0,12,4,33518.25,122010.33898305085,27,15,3
854,5,205,19,16,0.0,12,3,31676.666666666668,122389.44067796611,29,15,13
854,808,4,18,17,0.0,12,3,30639.0,122646.61016949153,27,15,13
854,816,166,22,18,0.0,12,2,31677.5,123189.91525423729,25,15,13
854,817,164,23,19,0.0,14,3,37336.666666666664,126074.0350877193,22,15,6
854,24,164,24,20,0.0,14,4,35264.5,127208.14035087719,31,15,12
854,153,5,16,21,0.0,3,3,29027.666666666668,122279.39285714286,21,15,13
854,15,205,20,\N,0.0,6,3,31844.333333333332,126622.1914893617,37,15,12
854,30,131,8,\N,0.0,3,2,29541.5,118599.85714285714,42,15,14
855,18,1,2,1,25.0,1,3,20935.0,102894.84905660378,31,22,15
855,4,6,5,2,18.0,1,3,21065.666666666668,102916.7358490566,30,22,15
855,20,9,1,3,15.0,1,3,21891.666666666668,102932.69811320755,24,22,15
855,17,9,6,4,12.0,1,3,21548.0,103047.1320754717,35,22,14
855,1,1,3,5,10.0,1,3,21734.666666666668,103352.7358490566,26,22,14
855,30,131,8,6,8.0,1,3,21372.0,103406.54716981133,42,22,15
855,13,6,4,7,6.0,1,3,21209.0,103427.67924528301,30,22,15
855,815,15,17,8,4.0,1,2,23058.0,103637.81132075471,21,22,12
855,808,4,10,9,2.0,1,2,21068.0,103698.75471698113,27,22,14
855,3,131,23,10,1.0,1,3,20683.0,103731.11320754717,26,22,14
855,16,10,11,11,0.0,1,3,21562.333333333332,103922.15094339622,28,22,14
855,814,10,12,12,0.0,1,3,21827.0,104070.81132075471,25,22,15
855,155,15,7,13,0.0,1,2,23281.0,104096.83018867925,25,22,15
855,813,3,14,14,0.0,1,3,21142.0,104106.05660377358,26,22,13
855,153,5,16,15,0.0,1,2,22188.0,104151.88679245283,21,22,14
855,811,4,9,16,0.0,1,2,24196.5,104265.18867924529,27,22,4
855,22,3,13,17,0.0,1,3,22252.0,104294.67924528301,39,22,14
855,5,205,18,18,0.0,1,3,21821.0,104551.90566037736,29,22,14
855,15,205,19,19,0.0,1,3,22008.333333333332,104708.81132075471,37,22,13
855,10,166,21,20,0.0,12,3,23388.666666666668,107865.03921568628,29,22,13
855,816,166,20,21,0.0,12,3,23180.0,107890.03921568628,25,22,14
855,817,164,22,22,0.0,12,3,23268.333333333332,107938.98039215687,22,22,7
855,24,164,24,23,0.0,13,3,25197.0,109184.36,31,22,13
855,67,5,15,\N,0.0,36,1,21849.0,103598.0,22,22,14
856,20,9,2,1,25.0,1,2,20077.5,106945.34545454546,24,35,16
856,1,1,1,2,18.0,1,2,20715.0,107163.87272727273,26,35,15
856,17,9,4,3,15.0,1,2,20814.0,107172.2,35,35,15
856,18,1,3,4,12.0,1,2,20762.0,107212.5090909091,31,35,16
856,4,6,6,5,10.0,1,2,20808.5,107230.6,30,35,16
856,13,6,5,6,8.0,1,2,22361.0,107402.3090909091,30,35,16
856,153,5,11,7,6.0,1,2,22313.0,107846.03636363636,21,35,15
856,3,131,7,8,4.0,1,2,20431.5,107928.12727272727,26,35,15
856,67,5,13,9,2.0,1,2,22045.0,108086.47272727273,22,35,15
856,814,10,9,10,1.0,1,2,21567.5,108192.65454545454,25,35,16
856,16,10,10,11,0.0,1,2,23368.0,108240.41818181818,28,35,15
856,22,3,18,12,0.0,1,2,22034.5,108637.4909090909,39,35,15
856,811,4,15,13,0.0,11,2,21528.0,109045.31481481482,28,35,5
856,5,205,19,14,0.0,11,2,22310.0,109080.94444444444,29,35,15
856,155,15,14,15,0.0,11,3,22891.0,109324.20370370371,25,35,16
856,815,15,17,16,0.0,11,3,21527.0,109331.42592592593,21,35,13
856,15,205,20,17,0.0,11,2,22646.0,109734.44444444444,37,35,14
856,10,166,21,18,0.0,11,2,22507.0,110464.05555555556,29,35,14
856,817,164,24,19,0.0,11,2,22655.5,110629.20370370371,22,35,8
856,816,166,22,20,0.0,11,2,24658.5,110674.24074074074,25,35,15
856,24,164,23,21,0.0,13,3,24005.0,113736.40384615384,31,35,14
856,813,3,16,\N,0.0,8,3,19196.0,113575.06666666667,26,35,14
856,808,4,8,\N,0.0,4,1,21478.0,111456.0625,27,35,15
856,30,131,12,\N,0.0,4,1,20238.0,108065.33333333333,42,35,16
857,20,9,1,1,25.0,1,2,21432.0,90583.36666666667,24,68,17
857,18,1,4,2,18.0,1,2,21465.0,90723.91666666667,31,68,17
857,4,6,3,3,15.0,1,2,21814.0,90988.38333333333,30,68,17
857,17,9,2,4,12.0,1,2,21316.0,91008.85,35,68,16
857,30,131,11,5,10.0,1,2,21187.5,91673.71666666666,42,68,17
857,3,131,7,6,8.0,1,2,22063.5,91697.55,26,68,16
857,1,1,5,7,6.0,1,3,23965.0,91986.41666666667,26,68,16
857,153,5,10,8,4.0,11,2,22970.0,92447.83050847458,21,68,16
857,16,10,8,9,2.0,11,2,21700.5,92714.57627118644,28,68,16
857,815,15,20,10,1.0,11,2,23732.5,92758.47457627118,21,68,14
857,808,4,16,11,0.0,11,2,24828.0,92773.33898305085,27,68,16
